视频文件地址,视频ocr结果,视频asr结果,是否违规,线索内容,商品类别,获取时间,直播间链接,直播间名称
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/海尔医疗器械旗舰店/海尔医疗器械旗舰店_2024-04-02_21-56-32_006.mp4,海尔医疗器械旗舰店 顺丰 包邮  运 正 赠运费险 7天无理由 官方正品 ,图书馆的那个声音差不多啊哪怕咱家里反家里这个人家里亲人晚上带他去叫你不用担心会吵到灯休息了嗯都是给你做了一个降落的装置下方也可以看到四个天性的万香鹅你回去啊从客厅录到卧室不用担心我们家人他就是搬不动或者拖不动了都是给你做了这些贴心的小事件后方有两个端口一是出口一个是无话端口这个他首先是支持增加你两个人同时想的你也可以一边想一边嘟嘟放功能都是给你做到了客户忘了操作客服就是我的龙哥主播的话就我一个人我肯定去操作一下就我一个人我就是我就是那个小助理我给你看一下你稍等一下啊这边看到了嗯诶,否,"{'type': 1, 'content': {'通用敏感词': '正品'}}",医疗器械,2024/4/17 17:32,https://live.douyin.com/750251009924,海尔医疗器械旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/海尔医疗器械旗舰店/海尔医疗器械旗舰店_2024-04-02_21-56-32_055.mp4,海尔医疗器械旗舰店 顺丰 包邮 运 正 赠运费险 7天无理由 官方正品 ,都是给你做的物理这样方式插件自动就这样了不用你再去买什么湿巾或者耗它了啊有空气的地方就能够源源不断的给你制造氧气了所以说这款的话咱们是一个零耗材的零耗材的那这一款的话还有什么不了解的嗯也可以随时问我然后至尊宝的话我再看一下您刚才跟我说的这个年龄我再给您看一下你是到底选哪个会比较合适一些啊你没跟我说是不是你只是说了这个五声然后老人用嗯然后你看看你可以把这个年龄和身体情况你再跟我说一下我去给你看看你选个啥样的会合适一下嗯如果说啊你这个在家里这个亲人的话他可能只是废弃种啊卖股费或者说有这些病症的话嗯就是说稍微有点严重啦那你拍这个五十二如果说咱家人啊可能是咱这个情况很严重医生建议回去二十四小时长时间不间断响,否,"{'type': 1, 'content': {'通用敏感词': '至尊'}}",医疗器械,2024/4/17 17:39,https://live.douyin.com/750251009924,海尔医疗器械旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/海尔医疗器械旗舰店/海尔医疗器械旗舰店_2024-04-02_21-56-32_110.mp4,海尔医疗器械旗舰店 顺丰 包邮 运 正 7 赠运费险 7天无理由 官方正品 ,那个高浓度后期如果说老人需要长时间不间断香了哎他都是可以满足到的而且像这款的话它是真正拿到了整这个二零一到期限证书是可以和我们医院这样去做批美的系统是比较稳定的像这个等老人后期用的话爱怎也是够用的他在养浓度啊是持续稳定输出的则不会出现哎你一会儿高或者一会跌的情况这个都可以放心而且给你做的是一个物理这样的方式从空气当中提取无效回去之后呢插电自动就这样了不用你再买什么设计耗材了有空气就能给你一直治养了这款的话主要就是靠空气进入到压缩机内部压缩机压缩提纯分子是氮氧分裂同时来给你提升最大所以说用材料也是比较方便简单的就三步首先啊连接好电源打开关第二步把这个杯子里啊加上一包的纯净水或者两百卡湿润一下的这个氧气帘子好冰箱管,否,"{'type': 1, 'content': {'通用敏感词': '最大'}}",医疗器械,2024/4/17 17:41,https://live.douyin.com/750251009924,海尔医疗器械旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/海尔医疗器械旗舰店/海尔医疗器械旗舰店_2024-04-02_21-56-32_084.mp4,海尔医疗器械旗舰店 顺丰 包邮 运 正 7 赠运费险 7天无理由 官方正品 ,需要二十四小时不真的醒了那你还得看一下三号类这五升的嗯今天的话嗯像这个三声的话倒数是一千五百九十米五升领条倒数是两千五百九十米你看看吧你确定要拍的话然后这边的话价格再稍微给您核实一下啊再稍微给你可是一些因为你像保证这话他可能都要八九百块钱啊给老人用的话拍个衣服级别的因为老人的话他毕竟可能上了年纪哎对的这个养流量还有氧粗浓度需求是很高的啊比较大的他跟衣服级别能不就是够用的嗯别说股去拍小的不够用的主播这么说的话跟华仔能够理解去点好关注嗯去点好关注然后嗯小王牌的话这边跟我说然后这边的话再给那个核实一下都是可以的都别排骨一了,否,"{'type': 1, 'content': {'通用敏感词': '王牌'}}",医疗器械,2024/4/17 17:42,https://live.douyin.com/750251009924,海尔医疗器械旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/KATO化妆品旗舰店/KATO化妆品旗舰店_2024-04-02_21-56-32_036.mp4,KATO-KATO 油皮混油皮 化妆效果 KATO-KATO 送运费险 官方直播间 正品保证 ,接千万级的美妆博主他都是有在用脑方形弱来宝宝主播接单了要给大家就打破发货去了宝宝,否,"{'type': 1, 'content': {'通用敏感词': '千万级'}}",化妆品,2024/4/17 18:25,https://live.douyin.com/511664032295,KATO化妆品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/KATO化妆品旗舰店/KATO化妆品旗舰店_2024-04-02_21-56-32_109.mp4,KATO-KATO 爆款喷雾 治霉计划降妆胰器 化妆效果 KATO-KATO 送运费险 官方直播间 正品保证 ,单独去买一瓶宝贝八十九米加个一瓶的哈没有任何赠品它是没有任何福利但是宝宝剑在直播间啊就拍到一号链接我们家之前的话哈可以记得去点个小瓜小助他还可以领到立减两块钱的优卷了享受折上折八十七把毫升啊能够来满足你一年的一个带装需求一年的话你不用去买新版本新语气保质期都是三年那在送等价一号链接蓝色这一块不调福指不调机器啊来宝贝主播先截单哈先把我们家付款的宝贝全部就解到今天晚上就能打包明天一大早就能发两到三天,否,"{'type': 0, 'content': None}",化妆品,2024/4/17 18:26,https://live.douyin.com/511664032295,KATO化妆品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/KATO化妆品旗舰店/KATO化妆品旗舰店_2024-04-02_21-56-32_021.mp4,KATO-KATO 多肤质爱用 化妆效果 KATO-KATO 送运费险 官方直播间 正品保证 ,派遣了我们加个优惠券了享受折生折八十七那再送给大家同款大重装买一送一给等你搭两单 COST宝宝就两单拍完最后两单活动统一结束了宝贝这么低的价格是没有办法一直给他去开放的是的一直开放这么低的价格的话我们家线下宝贝根本就卖不动货所以,否,"{'type': 1, 'content': {'通用敏感词': '最后'}}",化妆品,2024/4/17 18:27,https://live.douyin.com/511664032295,KATO化妆品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/艾芙芷化妆品旗舰店/艾芙芷化妆品旗舰店_2024-04-02_21-56-35_049.mp4,艾芙芷医研共创 问题肌肤修护 击退暗黄 焕亮肌肤 看直播 拍1发60支 直播间送福利 实测试用 受试者 抗氧抗老 受试者 提升水润度 限时 修护退红 10ML 提升细腻度 艾芙芷虾青素 敏感肌可用 熬夜发黄 敏敏易红 干细纹纹 毛孔粗大 官方 敏肌 过敏 正品 安心 包退 ,那句话你与其九点九你不小心买了很多产品我还不如把钱花在一个对应的地方对不对我先买够一定量先去用一波先所以我建议我们的苏苏苏布以保值好不好呃有兴趣先试着看任何产品大牌也都是从小牌做起的我就保存都可以给我们一个机会给我们点赞这个机会先去试试看好不好而且呃他那我讲哈他这个修复的一方不错而且我们教育种植物的一三四七型种类更多更丰富能够更好的满足我们脸上值得需要这个诉求所以你的脸蛋子敏红养刺痛的啊油豆即可能吧啊痘痘是吧啊痘印的话是黑色痘印宝贝还是红色痘印呢啊痘印要分两两种的如果是红色都影是前期前期红色斗硬红色的豆豆是因为皮肤里面含义航了蕴含火气,否,"{'type': 1, 'content': {'通用敏感词': '大牌'}}",化妆品,2024/4/17 18:32,https://live.douyin.com/146793561394,艾芙芷化妆品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/艾芙芷化妆品旗舰店/艾芙芷化妆品旗舰店_2024-04-02_21-56-35_053.mp4,艾芙芷医研共创 问题肌肤修护 击退暗黄 焕亮肌肤 看直播 拍1发60支 直播间送福利 8 实测试用 受试者 抗氧抗老 受试者 提升水润度 受试者 冻干粉  艾芙芷虾青素 敏感肌可用 熬夜发黄 敏敏易红 干细纹纹 毛孔粗大 官方 敏肌 过敏 正品 安心 包退 ,一个是有添加这个啊呃这个棕榈损伤太他能够去刺激我自身皮肤这样合成导致我的皮肤的话呢就是喷起来不容易产生更多的肛门细纹所以这个骚年节食物灵机的宝也适合去用好不好啊还有什么问题跟疑惑的话呢家人们也可以在我们直播间的大陆公屏上打出来主播给到简每一位讲解一下啊因为我们这个快下播了四号链接他很快就变成原价所以大家后来有需要都可以去看看好不好还有刚刚那个苏木一宝玉他讲一个红的痘的问题为什么给它建议去用到六号链接呢因为六号链接的话他是我们家另一个胶原洞房它是比较适合一些什么呢就是屏障搜索严重的哈他的输布仪保证的皮肤又黑又红的话呢你的这个问题应该是比较严重的了你要先做好皮肤的先灭火诶要先把你的火器先降下来之后啊先让你的红的问题不增生之后,否,"{'type': 1, 'content': {'通用敏感词': '原价'}}",化妆品,2024/4/17 18:36,https://live.douyin.com/146793561394,艾芙芷化妆品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/VEECCI唯資化妆品旗舰店/VEECCI唯資化妆品旗舰店_2024-04-02_21-56-34_027.mp4,VEECCI唯资 把价格打下来 IP水润气垫 买大送小 F-STUDIO IP唇霜+唇釉 39.9元3支 赔 正 险 退 官方正品 假 送运费险 赔四 过敏包退 ,这个颜色蜜桃粉那个颜色来着的推荐白皮浅程去冲啊白费浅层去冲会更加好看一点然后我们家幺零结又被拍走一单一幺零减还有七单二五包七的其他的保温抓紧时间听首票数能力要练之间还有七单名额给到你们的先到先得谁先拍照就随到明天来我直播间要五包都是三十九九点九米一只给到你们的来这个颜色偏零二色偏零二色低保都温柔温柔感那个颜色不挑肤色不挑妆容啊我包来再来试下偏零烧色掉血直接下单就可以了宝宝那个高冷那个宝宝抓紧时间去冲啊宝宝对的宝宝们转型抽不要动产品都是等白的初中对的没错拍一下全部都有七天免费送没有给到你们的来再来试下 PN零骚色是的铁零桑色保暖这个颜色偏零上色铁锈装红色选两百仙人白人间废花千金大小姐颜色薄包这个颜色黄黑皮壁如色二号链接譬如色阿婆包千号选好直接下单来,否,"{'type': 1, 'content': {'通用敏感词': '免费送'}}",化妆品,2024/4/17 18:57,https://live.douyin.com/175121450545,VEECCI唯資化妆品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/VEECCI唯資化妆品旗舰店/VEECCI唯資化妆品旗舰店_2024-04-02_21-56-34_007.mp4,7EECCI唯资 把价格打下来 IP水润气垫 买大送小 6608 P水 IP唇霜+唇釉 39.9元3支 正 赔 险 退 官方正品 假 送运费险 赔四 过敏包退 ,一零一 PLED肤色就买批零幺四天黄片暗符这牌批零色想要橄榄皮显白天的社区白披灵伤唔色想要黄黑皮显白天但是就拍霹雳四逼零五合色是的想要百搭不出错百搭不挑出水都最好看二不包零差评颜色美好令捷主推颜色 P零二四五黄色测评要是黄色保慢抓紧时间拼手票最饱和对的每座来不穿唇用宝宝就拍纯李老伯包海绵宝宝连命款权利给大老板上嘴慕斯奶油之地私黄花干还有隐传效果啊来布景颗粒当口红还天堂当腮红的好宝宝想要低保的温柔感脸色拍偏离好色偏白肤色就白偏离偏黄片暗讽刺去白偏你要有色是的想要黄黑皮显白天但社区白天零三零五红色想要高级金欧美风美娜的风格就把 PN零四号色来想要百搭不出错百搭不挑夫谁都算好看主播组推颜色奥利接 P二零二三五毫四的保温瓶有一次,否,"{'type': 1, 'content': {'通用敏感词': '最好'}}",化妆品,2024/4/17 18:59,https://live.douyin.com/175121450545,VEECCI唯資化妆品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/VEECCI唯資化妆品旗舰店/VEECCI唯資化妆品旗舰店_2024-04-02_21-56-34_003.mp4,7EECCI唯资 把价格打下来 IP水润气垫 买大送小 F-STUDIO IP唇霜+唇釉 39.9元3支  正 赔 险 退 官方正品 假 送运费险 赔四 过敏包退 ,现在只需要十三米一知道吗非常的划算如果你如果你觉得你一个人用不完你也可以就跟你的舍友跟你的朋友去拼拼单都是没有任何问题把我们赚钱买买户不能带出来两分两个大不要带着法子拼了四宝笨抓时间了对的没错补包额来锤你他是锤你他项目具体啊我们包丝滑不白干还有引纯的一个效果是的今天拍下不包来我们是口红专场来到只要能拍下不管拍下九号令接口红全部都是三十九点九米拍一只送两只到手三只给到你们的身上五包没有什么好纠结的啊而且今天拍下全部都是七天免费送礼物给到你们没有试错成本没有踩雷成本的红包是的你可以自己拿着就是去体验去感受都是可以的你觉得好用喜欢他你留下他是个好又不喜欢一个字退二补包们绝对就没有问题薄对的没错包抓紧时间我们现在下播了对的宝宝我下播了我们就要进去描述等下就没有宝贝只要秒秒付还有什么问题,否,"{'type': 1, 'content': {'通用敏感词': '绝对'}}",化妆品,2024/4/17 18:59,https://live.douyin.com/175121450545,VEECCI唯資化妆品旗舰店
